¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥_°Ï,«Øª«,»O«n¥«¥_°Ï¹ê½îµó39«Ñ36§Ë31~60¸¹,0.0,,,,1050530,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0730406,105.07,3,1,2,¦³,µL,1500000,14276,,0.0,0,¤g¦a¬°¤¯·R¤§®a,RPPNMLKMOHLFFAD57DA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¤j¿³µó211~240¸¹,49.42,¦í,,,1050603,¤g¦a3«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0660418,92.71,1,1,1,¦³,µL,6000000,64718,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPROMLMLOHLFFAD97DA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤½¶é¥_¸ô151~180¸¹,15.37,°Ó,,,1050524,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0951001,123.31,2,1,1,¦³,¦³,5700000,46225,©Y¹D¥­­±,0.0,0,,RPUOMLRLOHLFFAD78DA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï¤¤¤s«n¸ô151~180¸¹,15.17,¦í,,,1050507,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810723,142.53,3,2,2,¦³,¦³,4000000,28064,©Y¹D¾÷±ñ,0.0,0,,RPSNMLTLOHLFFHR08CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°ÏÆQ¦æ¨½¥Ã¦w¤@µó61~90¸¹,21.82,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890816,146.19,3,2,2,¦³,¦³,4500000,30782,©Y¹D¥­­±,0.0,0,,RPTNMLNLOHLFFHR57CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï·s¥Áµó47«Ñ1~30¸¹,5.05,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821230,52.08,1,0,1,¦³,¦³,1800000,34562,©Y¹D¥­­±,0.0,0,,RPOOMLMLOHLFFHR07CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï·s¦æµó61~90¸¹,22.57,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050128,123.45,3,0,3,¦³,¦³,6040000,48927,©Y¹D¥­­±,0.0,0,,RPWNMLMLOHLFFHR77CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¦èÆW¨½°ê¥ú¤Kµó11«Ñ1~30¸¹,11.51,¦í,,,1050513,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810604,68.34,2,1,1,¦³,¦³,2600000,38045,,0.0,0,¥þ·s¸ËæC¡Bªþ³Ã­Ñ,RPROMLLLOHLFFHR27CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï¤¯¼w°Ï«á¾À¨½¼w±[¸ô21«Ñ10§Ë1~30¸¹,126.24,¦í,,,1050519,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040817,240.83,3,2,2,¦³,µL,9680000,40194,,0.0,0,,RPTNMLNLOHLFFFR37CA
·s¥«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«·sÉ]°Ï´I¤¤µó91~120¸¹,34.22,¦í,,,1050312,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050406,99.85,2,2,2,¦³,¦³,4780000,47872,©Y¹D¥­­±,17.72,0,,RPOOMLSKPHLFFER37CA
·s¥«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«·sÉ]°Ï´I¤¤µó91~120¸¹,34.22,¦í,,,1050414,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050406,99.85,2,2,2,¦³,¦³,4620000,46269,©Y¹D¥­­±,17.72,0,,RPQNMLTKPHLFFER57CA
·s¥«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«·sÉ]°Ï´I¤¤µó91~120¸¹,34.22,¦í,,,1050116,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050406,99.85,2,2,2,¦³,¦³,4660000,46670,©Y¹D¥­­±,17.72,0,,RPRNMLTKPHLFFER67CA
Ãö¼q°Ï,¤g¦a,·s®H¬q571~600¦a¸¹,645.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050414,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4480000,6946,,0.0,0,,RPTNMLLLOHLFFFR17CA
·s¥«°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÉ]°Ï¥Ã´N¨½17¾F¥ÃµØ¤Gµó1~30¸¹,61.32,,¯S©w±M¥Î°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050520,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860825,172.63,4,2,2,¦³,¦³,4300000,24909,,0.0,0,,RPVNMLRJPHLFFER77CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï¿³¤Æ¨½¨Î¨½¿³421~450¸¹,125.17,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050526,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040903,194.79,5,2,3,¦³,µL,6980000,35833,,0.0,0,,RPSOMLRJPHLFFDR47CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¤p·s¨½11¾F½¬¼æ«nµó350«Ñ1§Ë1~30¸¹,196.65,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050128,243.54,5,2,4,¦³,µL,14800000,60770,,0.0,0,,RPWNMLLLOHLFFER37CA
¦w©w°Ï,¤g¦a,«O¥[¬q661~690¦a¸¹,172.5,¦í,,,1050511,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2870000,16638,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPXNMLLLOHLFFER47CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¤p·s¨½11¾F½¬¼æ«nµó350«Ñ1§Ë1~30¸¹,196.65,¦í,,,1050526,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050128,243.54,5,2,4,¦³,µL,14800000,60770,,0.0,0,,RPPOMLLLOHLFFER76CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¤p·s¨½11¾F½¬¼æ«nµó350«Ñ2§Ë1~30¸¹,196.65,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050128,243.54,5,2,4,¦³,µL,14800000,60770,,0.0,0,,RPSNMLNLOHLFFER17CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¤p·s¨½11¾F½¬¼æ«nµó350«Ñ3§Ë1~30¸¹,196.65,¦í,,,1050601,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050128,243.54,5,2,4,¦³,µL,14500000,59538,,0.0,0,,RPTNMLNLOHLFFER27CA
·s¤Æ°Ï,¤g¦a,¦Ë¤l¸}¬q1711~1740¦a¸¹,136.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050511,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1010000,7426,,0.0,0,,RPPNMLMLOHLFFER76CA
¦w©w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w©w°ÏÄ¬­í421~450¸¹,70.26,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050509,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0750412,87.2,2,1,2,¦³,µL,3700000,42431,,0.0,0,,RPTNMLSLOHLFFER77CA
¾Ç¥Ò°Ï,¤g¦a,¤¤¬w¬q1171~1200¦a¸¹,233.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050613,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,4292,,0.0,0,,RPQOMLSLOHLFFDR47CA
¦è´ä°Ï,¤g¦a,¤j¶ó¼d¬q2011~2040¦a¸¹,2520.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050515,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6200000,2460,,0.0,0,,RPQNMLMLOHLFFDR76CA
¨Î¨½°Ï,¤g¦a,Âí¦w¬q541~570¦a¸¹,2681.15,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050523,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4021725,1500,,0.0,0,,RPROMLLLOHLFFDR86CA
³Â¨§°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«³Â¨§°Ï´ä§À¨½15¾F«È¤l¼d91~120¸¹,117.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050531,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0950329,196.78,6,0,3,¦³,µL,3400000,17278,,0.0,0,,RPTNMLOLOHLFFCR17CA
³Â¨§°Ï,¤g¦a,ÁÂ­í¼d¬q1201~1230¦a¸¹,118.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050523,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,141600,1200,,0.0,0,·î¹s¦a©Î¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPRNMLNLOHLFFCR86CA
¤UÀç°Ï,¤g¦a,­T´ä§À¬q2431~2460¦a¸¹,2500.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3300000,1320,,0.0,0,,RPUNMLNLOHLFFCR17CA
¥Õªe°Ï,¤g¦a,¤»­«·Ë¬q181~210¦a¸¹,605.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050520,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,2479,,0.0,0,,RPUNMLRJPHLFFBR37CA
¬hÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¬hÀç°Ï¤hªL¨½1¾F¤¯·R¸ô1~30¸¹,108.01,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050406,175.15,5,1,4,¦³,µL,6400000,36540,,0.0,0,,RPWNMLNKPHLFFAR17CA
¬hÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¬hÀç°Ï¤hªL¨½1¾F¤¯·R¸ô42«Ñ1~30¸¹,182.56,¦í,,,1050516,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050406,193.34,5,1,3,¦³,µL,8300000,42930,,0.0,0,,RPRNMLOKPHLFFAR76CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï·sªF¨½6¾FªF¤jµó66«Ñ19§Ë1~30¸¹,116.17,¦í,,,1050530,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041124,189.1,5,2,3,¦³,µL,8800000,46536,,0.0,0,,RPXNMLPJPHLFFAR37CA
¬hÀç°Ï,¤g¦a,¬hÀç¬q·Å­íú@¤p¬q91~120¦a¸¹,814.0,,¯S©w¹A·~°Ï,¤ô§Q¥Î¦a,1050608,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,358160,440,,0.0,0,1.¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C2.¥¼Ã±­q¨p«´¡C,RPQOMLOJPHLFFAR66CA
¥Õªe°Ï,¤g¦a,¨q¯§¬q451~480¦a¸¹,166.48,¹A,,,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1150000,6908,,0.0,0,,RPPNMLOLOHLFFBR66CA
ªF¤s°Ï,¤g¦a,¤j«È¬qªD¤lªL¤p¬q1201~1230¦a¸¹,2184.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050602,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2100000,962,,0.0,0,,RPRNMLOLOHLFFBR86CA
·sÀç°Ï,¤g¦a,©h·Ý¬q1411~1440¦a¸¹,1818.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050620,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1066000,586,,0.0,0,,RPRNMLLLOHLFFAR09CA
·sÀç°Ï,¤g¦a,·sÀç¬q931~960¦a¸¹,228.0,¦í,,,1050613,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11724900,51425,,0.0,0,,RPTNMLLLOHLFFAR66CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï°ñ¼d¨½5¾F¤¤¥¿¸ô541~570¸¹,963.21,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050518,¤g¦a2«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,¤@¼h,¤u¼t,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0880524,290.7,1,2,2,¦³,µL,22800000,,,0.0,0,,RPUNMLLLOHLFFAR76CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï¤¤¥¿¸ô39«Ñ61~90¸¹,83.15,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690425,113.38,3,2,2,¦³,µL,3000000,26460,,0.0,0,,RPPNMLMLOHLFFAR98CA
ÆQ¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ÆQ¤ô°Ï¾ô«n¨½15¾F¤ë¬z¸ô12«Ñ31~60¸¹,78.64,¦í,,,1050526,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770514,161.71,4,3,4,¦³,µL,2950000,18243,,0.0,0,,RPRNMLMLOHLFFAR56CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤j¦P¸ô¤G¬q61~90¸¹,9.87,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0831216,117.6,3,2,2,¦³,¦³,4600000,39116,,0.0,0,,RPPNMLRKPHLFFCD28CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«·sÀç°Ï¿³·~¨½21¾F¤¤¤s¸ô91~120¸¹,9.76,°Ó,,,1050605,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821221,138.67,3,2,2,¦³,¦³,4200000,30288,©Y¹D¥­­±,0.0,0,,RPSOMLRLOHLFFAR27CA
«n°Ï,¤g¦a,¬Ù°`¬q601~630¦a¸¹,159.0,¦í,,,1050608,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2600000,16352,,0.0,0,,RPQNMLPLOHLFFCD18CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¸Î§µ¸ô691~720¸¹,82.13,¦í,,,1050507,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1010202,203.42,5,2,4,¦³,µL,11200000,55058,,0.0,0,,RPQNMLLJPHLFFCD67CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¥Ã¦¨¸ô¤G¬q881«Ñ61~90¸¹,85.11,¦í,,,1050531,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1040630,224.24,4,2,4,¦³,¦³,13000000,57974,,0.0,0,,RPRNMLOJPHLFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï¤¯ªFµó1~30¸¹,11.94,¦í,,,1050525,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0871218,80.13,2,1,1,¦³,¦³,3150000,39311,©Y¹D¾÷±ñ,0.0,0,,RPVNMLOJPHLFFCD48CA
«n°Ï,¤g¦a,¬Ù°`¬q511~540¦a¸¹,176.0,¦í,,,1050530,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,4545,,0.0,0,¥»¥ó§t¥¼«O¦s«Øª«¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLOJPHLFFCD58CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¥Ð¼d¨½¦èªù¸ô¤@¬q333«Ñ1~30¸¹,56.0,¦í,,,1050507,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0630610,100.17,4,2,3,¦³,µL,3700000,36937,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡F§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSOMLOJPHLFFCD28CA
ªF°Ï,¤g¦a,¸ÎªF¬q391~420¦a¸¹,169.81,¦í,,,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,18240000,107414,,0.0,0,,RPPOMLNLOHLFFCD97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°ÏºaÅAµó123«Ñ1§Ë1~30¸¹,19.15,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0880114,92.94,2,2,2,¦³,¦³,3450000,37121,©Y¹D¾÷±ñ,0.0,0,,RPQNMLOLOHLFFCD08CA
ªF°Ï,¤g¦a,¸ÎªF¬q1051~1080¦a¸¹,221.65,¦í,,,1050423,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19444246,87725,,0.0,0,,RPROMLMLOHLFFCD08CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï«n¼Öµó1~30¸¹,26.25,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0780620,82.93,3,2,2,¦³,¦³,2000000,24117,,0.0,0,,RPOOMLOLOHLFFCD97CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï´f«nµó84«Ñ1~30¸¹,7.94,°Ó,,,1050531,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0831029,52.2,1,1,1,¦³,µL,1350000,25862,,0.0,0,,RPQOMLOLOHLFFCD18CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°ÏÀôºÖµó161«Ñ1~30¸¹,112.11,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040625,216.94,5,2,4,¦³,µL,9000000,41486,,0.0,0,,RPWNMLTKPHLFFBD09CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï±R¼w¸ô661~690¸¹,15.12,¦í,,,1050521,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0800920,114.38,3,2,2,¦³,¦³,4050000,35408,©Y¹D¾÷±ñ,0.0,0,,RPUNMLMLOHLFFCD28CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¦w¤¤¸ô¤G¬q138«Ñ1~30¸¹,99.18,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040120,224.07,6,2,4,¦³,µL,9500000,42397,,0.0,0,,RPQNMLLKPHLFFBD67CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¦w©÷µó219«Ñ12§Ë1~30¸¹,100.0,¦í,,,1050606,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820114,164.67,4,3,3,¦³,µL,4500000,27327,,0.0,0,,RPSNMLNKPHLFFBD08CA
¦w«n°Ï,¤g¦a,Á`¦w¬q841~870¦a¸¹,0.93,¨ä¥L,,,1050614,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,50000,0,,0.0,0,·î¹s¦a©Î¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPPOMLNKPHLFFBD87CA
¦w«n°Ï,¤g¦a,®ü«n¬q541~570¦a¸¹,516.06,¹A,,,1050530,¤g¦a11«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1490000,2887,,0.0,0,,RPQNMLPJPHLFFBD97CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°ÏÀ]¦w¸ô63«Ñ1~30¸¹,133.7,¦í,,,1050518,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041102,254.51000000000002,4,2,5,¦³,¦³,12500000,49114,,0.0,0,,RPQNMLNJPHLFFBD77CA
