¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¥ÁÅv¸ô1~30¸¹,12.59,¤u,,,1050531,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤T¼h¡A¤G¤Q¥|¼h,¤G¤Q¥|¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0971223,115.41999999999999,1,2,2,¦³,¦³,8280000,71738,,0.0,0,¦h¼h¼Ó(23¼Ó¤Î24¼Ó),RPORMLOLOHLFFEF78DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°ÏÀØ®ü¸ô¤@¬q306«Ñ60§Ë31~60¸¹,32.15,¦í,,,1050522,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021021,213.66000000000003,4,2,2,¦³,¦³,12400000,58036,©Y¹D¥­­±,32.4,0,,RPVOMLMLOHLFFEF98DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤@¸ô1«Ñ31~60¸¹,12.36,¦í,,,1050529,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870418,67.66,2,2,2,¦³,¦³,8000000,118238,,0.0,0,,RPXOMLKMOHLFFDF98DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¦X¶¶µó13«Ñ21§Ë1~30¸¹,93.04,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050407,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,101.5,5,3,2,¦³,µL,6000000,59113,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSPMLNLOHLFFDF78DA
·s©±°Ï,¤g¦a,ÀÛÀÛ¨¦¬q91~120¦a¸¹,1322.43,¹A,,,1050511,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10400000,7864,,0.0,0,,RPOPMLRLOHLFFCF68DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¤¤¥¿¸ô61~90¸¹,25.55,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì2,¤Q¤T¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040615,319.86,4,2,3,¦³,¦³,54500000,170382,©Y¹D¥­­±,49.76,0,,RPROMLLLOHLFFCF28DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¥_©y¸ô¤@¬q61~90¸¹,14.18,¦í,,,1050529,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040501,99.1,3,2,1,¦³,µL,12890000,130071,,0.0,0,,RPOQMLRLOHLFFCF78DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¦w²»¸ô110«Ñ31~60¸¹,46.53,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050519,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850213,118.31,2,2,1,¦³,¦³,4750000,40149,©Y¹D¥­­±,0.0,0,,RPQNMLMLOHLFFCF18DA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï«H¸q¸ô301~330¸¹,9.66,¦í,,,1050528,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020321,87.2,2,2,1,¦³,¦³,7560000,86697,©Y¹D¥­­±,13.16,0,,RPPTMLMLOHLFFBF58DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï©¯ºÖ¸ô691~720¸¹,25.85,¦í,,,1050529,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790709,148.98999999999998,4,2,2,¦³,¦³,12700000,85241,©Y¹D¥­­±,0.0,0,,RPVPNLMLOHLFFBF88DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï©÷¼wµó31~60¸¹,30.75,¦í,,,1030308,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050317,223.59,4,2,1,¦³,¦³,33360000,168368,©Y¹D¥­­±,39.41,2350000,,RPWOMLOLOHLFFBF98DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï©÷¼wµó31~60¸¹,38.31,¦í,,,1041215,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050317,308.86,3,3,1,¦³,¦³,39980000,155538,©Y¹D¥­­±,78.82,4200000,,RPPOMLOLOHLFFBF28DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¤¤¥¡¸ô211~240¸¹,23.03,°Ó,,,1050527,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤@¼h,¤G¤Q¤K¼h,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1011228,229.14,4,2,2,¦³,¦³,26800000,116959,©Y¹D¥­­±,0.0,0,,RPVRMLRLOHLFFBF86DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¥úºa¨½3¾F¥úµØµó19«Ñ31~60¸¹,40.32,¦í,,,1050513,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760921,132.75,2,2,2,¦³,µL,10000000,75330,,0.0,0,,RPRNMLNLOHLFFAF18DA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¬a¶éµó¤@¬q33«Ñ61~90¸¹,24.75,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050531,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890120,86.15,2,2,2,¦³,¦³,5400000,62681,,0.0,0,¦³¼W«Ø-§¨¼h,RPWNMLNKPHLFFIF76CA
¤T®l°Ï,¨®¦ì,·s¥_¥«¤T®l°Ï¾Ç¶Ô¸ô1~30¸¹,1.96,¦í,,,1050606,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,27.43,0,0,0,¦³,¦³,1400000,,©Y¹D¥­­±,27.43,1400000,,RPPPMLRJPHLFFIF56CA
Åaºq°Ï,¤g¦a,¦y¤s¸}¬q481~510¦a¸¹,207.65,¦í,,,1050429,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17587955,84700,,0.0,0,,RPTOMLQJPHLFFIF76CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¤j¦¨¸ô1~30¸¹,14.32,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0941129,113.33,2,2,1,¦³,¦³,7250000,63972,©Y¹D¾÷±ñ,26.98,0,,RPROMLOJPHLFFIF98CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¤j¶®¸ô361~390¸¹,22.23,¦í,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960629,176.61,4,2,2,¦³,¦³,12800000,72476,©Y¹D¥­­±,40.41,0,,RPPNMLTLOHLFFIF66CA
¾ðªL°Ï,¤g¦a,ªFª@¬q361~390¦a¸¹,26.26,¨ä¥L,,,1050527,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2500121,95206,,0.0,0,·s¥_¥«¬F©²·s«Ø¤uµ{³B¿ì²z¥Î¦a¨ú±o¤g¦a©Ò¦³Åv²¾Âàµn°O¨óÄ³»ùÁÊ,RPWOMLLJPHLFFIF56CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¤j¦w¸ô271~300¸¹,15.4,¦í,,,1050506,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0900105,135.95999999999998,2,2,2,¦³,¦³,10180000,74875,©Y¹D¾÷±ñ,19.86,0,,RPXNMLRLOHLFFIF27CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¤K¼wµó91~120¸¹,15.56,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0991119,134.82,3,2,2,¦³,¦³,11036000,81857,©Y¹D¥­­±,26.16,0,,RPSPMLNLOHLFFIF56CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¤j¦w¸ô111«Ñ31~60¸¹,11.04,¦í,,,1050505,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831210,84.83,2,2,1,¦³,¦³,6510000,76742,,0.0,0,,RPOOMLNLOHLFFIF68CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Åaºq°Ï¤¤¥¿¤@¸ô211~240¸¹,12.28,°Ó,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041218,52.38,1,1,1,¦³,¦³,4300000,82092,,0.0,0,,RPUOMLNLOHLFFIF66CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Åaºq°Ï¦æ¬F¸ô61~90¸¹,13.08,°Ó,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤C¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040320,73.24000000000001,0,1,1,¦³,¦³,9966600,136081,,0.0,0,,RPVOMLNLOHLFFIF76CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï«T­^µó111«Ñ1~30¸¹,12.8,¦í,,,1050414,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0891009,118.05000000000001,3,2,2,¦³,¦³,9000000,76239,©Y¹D¾÷±ñ,11.68,0,,RPWOMLNLOHLFFIF86CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¤¤¥¿¸ô¤@¬q271~300¸¹,10.18,¦í,,,1050526,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811109,97.47,3,2,2,¦³,¦³,5400000,55402,,0.0,0,¶§¥x¥~±À §t³Ã­Ñ³]³Æ,RPQNMLOLOHLFFIF88CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¥ÁÅvµó170«Ñ31~60¸¹,30.07,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040908,160.07999999999998,3,2,2,¦³,¦³,9100000,58579,©Y¹D¥­­±,30.34,1500000,¨®¦ì¤§¤g¦a»ù94¸U¤¸¡B«Øª«»ù56¸U¤¸¡C¦a¬F¤h¶È¨ü°U¶R½æ®×¥ó¥Ó½Ðµn°O¡A¨Ã¥¼¥N²z ¼¶ÀÀ¤£°Ê²£¶R½æ«´¬ù®Ñ¡A¥»¦¨¥æ¸ê°T«Y¥Ñ¸q °È¤H©ÎÅv§Q¤H¦Û¦æ´£¨ÑÄÝ¹ê¡C,RPSNMLOLOHLFFIF09CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¥ÁÅvµó170«Ñ31~60¸¹,30.07,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040908,161.37,3,2,2,¦³,¦³,8660000,55495,©Y¹D¥­­±,32.35,1500000,¨®¦ì¤§¤g¦a»ù94¸U¤¸¡B«Øª«»ù56¸U¤¸¡C¦a¬F¤h¶È¨ü°U¶R½æ®×¥ó¥Ó½Ðµn°O¡A¨Ã¥¼¥N²z ¼¶ÀÀ¤£°Ê²£¶R½æ«´¬ù®Ñ¡A¥»¦¨¥æ¸ê°T«Y¥Ñ¸q °È¤H©ÎÅv§Q¤H¦Û¦æ´£¨ÑÄÝ¹ê¡C,RPTNMLOLOHLFFIF56CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô871~900¸¹,44.32,¤u,,,1050519,¤g¦a3«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤C¼h,¼t¿ì,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0910617,413.23,0,0,0,µL,¦³,40500000,98008,©Y¹D¥­­±,14.01,0,,RPOOMLSKPHLFFHF09CA
¥Ã©M°Ï,¤g¦a,¼ÖµØ¬q901~930¦a¸¹,8.06,°Ó,,,1050525,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2150000,266749,,0.0,0,,RPPNMLOKPHLFFHF68CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°ÏºÖ©M¸ô211~240¸¹,8.01,°Ó,,,1050522,¤g¦a6«Øª«1¨®¦ì0,¤T¼h¡A¶§¥x,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0671130,56.47,2,1,1,¦³,¦³,7850000,139012,,0.0,0,,RPPOMLNJPHLFFHF58CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï´º¥­¸ô151~180¸¹,1.91,¦í,,,1050428,¤g¦a3«Øª«1¨®¦ì0,¤T¤Q¤T¼h,¥|¤Q¤@¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0861104,33.69,1,1,1,¦³,¦³,4750000,140991,,0.0,0,,RPROMLRLOHLFFHF66CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï²ø·q¸ô49«Ñ29§Ë1~30¸¹,33.47,¦í,,,1050509,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760228,121.95,3,2,2,¦³,¦³,11000000,90201,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPROMLNLOHLFFHF88CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï¥Á¼w¸ô61~90¸¹,16.2,¦í,,,1050516,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840719,110.33,3,2,2,¦³,¦³,11100000,100607,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSPMLMLOHLFFHF98CA
¤¤©M°Ï,¤g¦a,«n¤u¬q331~360¦a¸¹,278.88,¨ä¥L,,,1050615,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15444374,55380,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPRPMLNLOHLFFHF98CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°ÏµØ·sµó109«Ñ31~60¸¹,17.32,¦í,,,1050528,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850719,86.14,3,2,2,¦³,¦³,7750000,89970,,0.0,0,,RPRPMLOLOHLFFHF09CA
¥Ã©M°Ï,¤g¦a,«OºÖ¬q181~210¦a¸¹,19.82,¦í,,,1050512,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7600000,383451,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVPMLMLOHLFFHF66CA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï­û¤s¸ô611«Ñ2§Ë31~60¸¹,6.43,¤u,,,1050504,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0590710,29.5,2,1,1,¦³,µL,3350000,113559,,0.0,0,,RPWPMLMLOHLFFHF76CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¥Ã©M°Ï¥Ã©M¸ô¤G¬q271~300¸¹,14.57,°Ó,,,1050518,¤g¦a2«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1021216,125.91,3,1,2,¦³,¦³,20000000,158844,¤É­°¾÷±ñ,9.12,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLMLOHLFFHF88CA
¥Ã©M°Ï,¤g¦a,±oªL¬q481~510¦a¸¹,145.35,¨ä¥L,,,1050617,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13243878,91117,,0.0,0,,RPQNMLMLOHLFFHF58CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°ÏÀôªe«n¸ô31~60¸¹,13.71,°Ó,,,1050527,¤g¦a2«Øª«1¨®¦ì0,¤Q¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0891107,170.56,2,1,2,¦³,¦³,18970000,111222,,0.0,0,,RPUOMLOKPHLFFGF56CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¥ÃºÖµó177«Ñ1~30¸¹,14.32,¦í,,,1050510,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041029,111.19,2,2,1,¦³,¦³,13300000,119615,,0.0,0,,RPTNMLLJPHLFFGF58CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï¶°½å¸ô121~150¸¹,20.17,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041116,136.94,2,1,1,¦³,µL,15620000,136215,©Y¹D¥­­±,33.28,1500000,,RPXNMLPJPHLFFGF76CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ïªø¦wµó49«Ñ2§Ë1~30¸¹,14.01,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770730,48.78,3,2,2,¦³,µL,3500000,71751,,0.0,0,,RPVNMLPJPHLFFGF56CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤»±iµó61~90¸¹,16.23,¦í,,,1050516,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890809,91.45,3,2,2,¦³,¦³,12200000,133406,,0.0,0,,RPQNMLTLOHLFFGF56CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ï¥Á±Ú¸ô227«Ñ22§Ë1~30¸¹,26.13,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750911,88.43,0,0,0,µL,µL,10000000,113084,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLRLOHLFFGF88CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤¤¥¿¥_¸ô25«Ñ1~30¸¹,10.09,¦í,,,1050510,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840809,52.52,1,1,1,¦³,¦³,5400000,102818,,0.0,0,,RPSOMLOLOHLFFGF98CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°ÏºÖ¼w«n¸ô31~60¸¹,2.42,°Ó,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890827,32.19,0,0,1,¦³,¦³,4150000,128922,,0.0,0,,RPQPMLNLOHLFFGF78CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤T¥Áµó155«Ñ1~30¸¹,16.15,¦í,,,1050426,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0590205,47.5,2,1,1,¦³,µL,3750000,78947,,0.0,0,,RPRNMLNLOHLFFGF68CA
¤T­«°Ï,¤g¦a,¤j¤¯¬q241~270¦a¸¹,14.88,¦í,,,1050526,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,0,0,,0.0,0,,RPSNMLMLOHLFFGF68CA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï«H¸q¦èµó31~60¸¹,14.88,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040722,193.86,4,2,2,¦³,¦³,24500000,140266,©Y¹D¥­­±,33.45,2000000,,RPTNMLMLOHLFFGF78CA
