¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,27.04,¦í,,,1021229,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,175.55,3,2,2,¦³,¦³,11000000,62660,©Y¹D¥­­±,32.41,0,,RPVOMLOLOHLFFAB28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,18.97,¦í,,,1030113,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,122.89,2,1,1,¦³,¦³,7370000,59972,©Y¹D¾÷±ñ,16.21,0,,RPWOMLOLOHLFFAB38CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,27.04,¦í,,,1021223,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,175.55,3,2,2,¦³,¦³,10900000,62091,©Y¹D¥­­±,32.41,0,,RPPPMLOLOHLFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,18.97,¦í,,,1030105,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,122.89,2,1,1,¦³,¦³,8000000,65099,©Y¹D¾÷±ñ,16.21,0,,RPRPMLOLOHLFFAB97CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,27.04,¦í,,,1021226,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,175.55,3,2,2,¦³,¦³,10980000,62546,©Y¹D¥­­±,32.41,0,,RPSPMLOLOHLFFAB08CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï©¾¸Ûµó31~60¸¹,38.68,°Ó,,,1050504,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,¤»¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0660423,164.92,5,2,3,¦³,µL,23000000,139462,,0.0,0,,RPTPMLOLOHLFFAB18CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,18.97,¦í,,,1030219,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,122.89,2,1,1,¦³,¦³,7680000,62495,©Y¹D¾÷±ñ,16.21,0,,RPUPMLOLOHLFFAB28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,25.77,¦í,,,1030413,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,168.15,3,2,2,¦³,¦³,9930000,59054,©Y¹D¾÷±ñ,32.42,0,,RPWPMLOLOHLFFAB48CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,26.09,¦í,,,1021225,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,170.67000000000002,3,2,2,¦³,¦³,10750000,62987,©Y¹D¥­­±,32.41,0,,RPXPMLOLOHLFFAB58CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,27.04,¦í,,,1021223,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,175.55,3,2,2,¦³,¦³,11100000,63230,©Y¹D¥­­±,32.41,0,,RPOQMLOLOHLFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,18.97,¦í,,,1030219,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,122.89,2,1,1,¦³,¦³,7780000,63309,©Y¹D¾÷±ñ,16.21,0,,RPSQMLOLOHLFFAB18CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¤¤µØ¸ô¤@¬q121~150¸¹,1.65,°Ó,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤E¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0850520,32.77,1,1,1,¦³,¦³,1330000,40586,,0.0,0,,RPXOMLSJOHLFFAB68CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¬ü©Mµó61~90¸¹,79.0,¦í,,,1050407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,°Ó·~¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0630607,103.74,2,2,2,¦³,µL,8000000,77116,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPROMLPKOHLFFAB87CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤j¼yµó¤@¬q241~270¸¹,14.78,°Ó,,,1050502,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970728,119.62,2,2,2,¦³,¦³,6720000,56178,©Y¹D¾÷±ñ,0.0,0,,RPVNMLQKOHLFFAB28CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¤@¤ßµó351«Ñ1~30¸¹,82.51,¦í,,,1050505,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960301,193.75,3,3,3,¦³,µL,12200000,62968,,0.0,0,¦³¤ä¥I²M¼ä¶O,RPQNMLRKOHLFFAB87CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤T¥Á¸ô¤@¬q50«Ñ1~30¸¹,5.49,¦í,,,1050519,¤g¦a2«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840113,81.18,2,1,1,¦³,¦³,3650000,44962,©Y¹D¾÷±ñ,0.0,0,,RPSNMLTJOHLFFAB18CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï·s©Mµó181~210¸¹,42.15,¦í,,,1050515,¤g¦a1«Øª«3¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740906,162.02,3,0,3,¦³,µL,6500000,40119,,0.0,0,,RPSOMLRJOHLFFAB08CA
¦è°Ï,¤g¦a,ªFª@¬q¤»¤p¬q1~30¦a¸¹,1472.0,°Ó,,,1050530,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,291888889,198294,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPRNMLSJOHLFFAB97CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï©¾©ú«n¸ô301~330¸¹,8.66,°Ó,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤G¤Q¤C¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800119,132.0,0,0,0,µL,¦³,5380000,40758,,0.0,0,,RPUNMLRJOHLFFAB18CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤j©¾«nµó31~60¸¹,14.8,¦í,,,1050506,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820316,89.99,3,2,1,¦³,¦³,4900000,54450,¤É­°¥­­±,0.0,0,,RPSPMLNJOHLFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤å¤ß«n¤Q¸ô181~210¸¹,10.85,°Ó,,,1050425,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880208,164.99,3,2,2,¦³,¦³,8130000,49276,©Y¹D¥­­±,25.14,0,,RPTNMLQJOHLFFAB97CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¥ÁÅv¸ô151~180¸¹,1.93,°Ó,,,1050521,¤g¦a2«Øª«1¨®¦ì0,¤G¤Q¤G¼h,¤G¤Q¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0860131,37.55,1,0,1,¦³,¦³,1200000,31957,,0.0,0,,RPPNMLNJOHLFFAB27CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï´_¿³¸ô¤T¬q1~30¸¹,2.21,°Ó,,,1050412,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700815,17.52,1,1,1,¦³,¦³,500000,28539,,0.0,0,,RPPOMLQJOHLFFAB67CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏºÖ¥Ð¤­µó1~30¸¹,21.64,¦í,,,1050510,¤g¦a2«Øª«1¨®¦ì1,¤­¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041221,168.01,3,2,2,¦³,¦³,11200000,66663,©Y¹D¥­­±,0.0,0,,RPSNMLOJOHLFFAB67CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¤T¥Á¸ô¤G¬q121~150¸¹,5.38,°Ó,,,1050511,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0790614,61.53,1,1,1,¦³,¦³,1350000,21941,,0.0,0,,RPSOMLOJOHLFFAB77CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤j©¾«nµó1~30¸¹,10.27,¦í,,,1050203,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811105,97.32000000000001,3,1,1,¦³,¦³,3550000,36478,©Y¹D¥­­±,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTOMLOJOHLFFAB87CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¤T¥Á¸ô¤G¬q31~60¸¹,26.22,°Ó,,,1050409,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0791116,290.38,8,4,4,¦³,¦³,8800000,30305,,0.0,0,,RPWOMLNJOHLFFAB08CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏºÖ¥Ð¤­µó1~30¸¹,21.64,¦í,,,1050514,¤g¦a2«Øª«1¨®¦ì1,¤E¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041221,168.01,3,2,2,¦³,¦³,10500000,62496,©Y¹D¥­­±,33.09,0,,RPXOMLNJOHLFFAB18CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¥ÁÅv¸ô213«Ñ1~30¸¹,21.44,¦í,,,1050419,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0660503,102.74,3,2,2,¦³,¦³,5200000,50613,,0.0,0,,RPWNMLNJOHLFFAB97CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¦V¤W¥_¸ô151~180¸¹,28.0,¦í,,,1050408,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710226,114.67,3,2,2,¦³,¦³,6050000,52760,,0.0,0,,RPOOMLQJOHLFFAB57CA
¦è°Ï,¤g¦a,«á‚W¤l¬q181~210¦a¸¹,55.0,¨ä¥L,,,1050523,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2850000,51818,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPNMLOJOHLFFAB37CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ïºë©¾µó52«Ñ1~30¸¹,22.51,¦í,,,1050429,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720507,85.11,3,2,1,¦³,µL,4050000,47585,,0.0,0,,RPSOMLQJOHLFFAB97CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¥ÁÅv¸ô151~180¸¹,1.93,¦í,,,1050307,¤g¦a2«Øª«1¨®¦ì0,¤G¤Q¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0860131,37.39,0,0,0,µL,¦³,1420000,37978,,0.0,0,,RPXOMLQJOHLFFAB48CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªF¥ú¶é¸ô33«Ñ1~30¸¹,20.48,¦í,,,1050326,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840109,105.36999999999999,2,2,1,¦³,µL,3598000,34146,,0.0,0,,RPSNMLNKOHLFFAB67CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô759«Ñ1~30¸¹,13.77,¦í,,,1050507,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870507,115.62,4,2,2,¦³,¦³,6250000,54056,©Y¹D¾÷±ñ,9.41,0,,RPUOMLRKOHLFFAB38CA
«n°Ï,¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¤@µó151~180¸¹,3.44,¦í,,,1050516,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,32.57,0,0,0,¦³,¦³,700000,,©Y¹D¥­­±,32.57,700000,,RPTOMLPKOHLFFAB08CA
«n°Ï,¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¤@µó151~180¸¹,4.74,¦í,,,1050516,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,46.94,0,0,0,¦³,¦³,1000000,,©Y¹D¥­­±,46.94,1000000,,SPTOMLPKOHLFFAB18CA
«n°Ï,¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¤@µó151~180¸¹,3.23,¦í,,,1050516,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,29.69,0,0,0,¦³,¦³,680000,,©Y¹D¥­­±,29.69,680000,,TPTOMLPKOHLFFAB28CA
«n°Ï,¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¤@µó151~180¸¹,6.24,¦í,,,1050421,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,¤Q¤T¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870930,87.83,0,0,0,¦³,¦³,1050000,,©Y¹D¥­­±,69.44,0,,RPVOMLPKOHLFFAB28CA
«n°Ï,¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¤@µó151~180¸¹,4.52,¦í,,,1050421,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,¤Q¤T¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870930,43.27,0,0,0,¦³,¦³,750000,,©Y¹D¥­­±,34.21,0,,SPVOMLPKOHLFFAB38CA
«n°Ï,¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¤@µó151~180¸¹,7.1,¦í,,,1050421,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,¤Q¤T¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870930,68.73,0,0,0,¦³,¦³,1000000,,©Y¹D¥­­±,54.34,0,,TPVOMLPKOHLFFAB48CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªF¥ú¶é¸ô100«Ñ6§Ë151~180¸¹,74.87,¦í,,,1050415,¤g¦a1«Øª«2¨®¦ì0,¤@¼h¡A¦a¤U¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0810919,355.33,2,2,2,¦³,µL,5500000,15479,,0.0,0,,RPVOMLOKOHLFFAB18CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï©¾§µ¸ô123«Ñ4§Ë1~30¸¹,54.52,¦í,,,1050516,¤g¦a5«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0681208,99.25,4,2,2,¦³,µL,4560000,45945,,0.0,0,,RPXOMLMLOHLFFAB28CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤­´Yµó31~60¸¹,25.0,¦í,,,1050424,¤g¦a4«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0660204,84.45,3,2,1,¦³,µL,3200000,37892,,0.0,0,³¡¥÷¹D¸ô¥Î¦a,RPPPMLMLOHLFFAB57CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï©¾§µ¸ô126«Ñ1~30¸¹,69.0,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,,101.11,4,2,2,¦³,µL,7500000,74177,,0.0,0,,RPPPMLLLOHLFFAB47CA
¥_¤Ù°Ï,¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±ö¤tªF¸ô¥|¬q91~120¸¹,0.0,,,,1050505,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤G¼h,¤Q¤C¼h,¨ä¥L,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0831222,22.5,0,0,0,¦³,¦³,960000,,©Y¹D¥­­±,0.0,960000,,RPUOMLNJOHLFFBB97CA
¥_¤Ù°Ï,¤g¦a,¤j¿³¬q391~420¦a¸¹,66.25,¨ä¥L,,,1050520,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1380000,20830,,0.0,0,,RPQOMLOJOHLFFBB67CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤­Åv¸ô361~390¸¹,8.38,°Ó,,,1050423,¤g¦a2«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980908,122.00999999999999,2,1,1,¦³,¦³,7750000,63519,©Y¹D¥­­±,0.0,0,,RPRPMLQJOHLFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤¤²M¸ô¤G¬q1166«Ñ31~60¸¹,34.17,¦í,,,1050517,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990603,226.97,4,2,2,¦³,¦³,15260000,67234,©Y¹D¥­­±,49.52,0,,RPPRMLQJOHLFFBB08CA
¥_¤Ù°Ï,¤g¦a,­Ò©M¬q91~120¦a¸¹,364.12,¦í,,,1050414,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,36200000,99418,,0.0,0,,RPVOMLQJOHLFFBB38CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°ÏªF¥úªFµó61~90¸¹,17.75,¦í,,,1050427,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831214,139.89,3,2,2,¦³,¦³,4420000,31596,©Y¹D¾÷±ñ,0.0,0,,RPQQMLOJOHLFFBB87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï°·¦æ¸ô518«Ñ32§Ë1~30¸¹,19.91,¦í,,,1050512,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800710,82.71000000000001,2,2,2,¦³,µL,2970000,35909,,0.0,0,,RPWSMLSJOHLFFBB09CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤T¥ú¨½¤EÀsµó31~60¸¹,20.17,°Ó,,,1050511,¤g¦a1«Øª«2¨®¦ì1,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811015,136.35999999999999,3,2,2,¦³,¦³,6550000,48035,©Y¹D¥­­±,0.0,0,,RPSNMLNKOHLFFBB77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤Ñ¬z¸ô¤@¬q121~150¸¹,47.47,¦í,,,1050527,¤g¦a1«Øª«2¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810430,298.61,3,2,1,¦³,µL,20000000,66977,,0.0,0,,RPTNMLPKOHLFFBB08CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï±R¼w¸ô¤@¬q451~480¸¹,8.24,¦í,,,1050424,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880119,75.71000000000001,2,2,1,¦³,¦³,3900000,51512,,0.0,0,,RPVOMLPKOHLFFBB38CA
